STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT01,WT11
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060712,-9999,-9999,0,-9999,-9999,189,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060713,-9999,-9999,0,-9999,-9999,217,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060714,-9999,-9999,0,-9999,-9999,178,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060715,-9999,-9999,0,-9999,-9999,178,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060716,-9999,-9999,0,-9999,-9999,211,111,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060717,-9999,-9999,0,-9999,-9999,267,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060718,-9999,-9999,0,-9999,-9999,250,133,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060719,-9999,-9999,0,-9999,-9999,256,156,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060720,-9999,-9999,0,-9999,-9999,228,139,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060721,-9999,-9999,0,-9999,-9999,239,150,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060722,-9999,-9999,0,-9999,-9999,306,167,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060723,-9999,-9999,0,-9999,-9999,283,161,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060724,-9999,-9999,0,-9999,-9999,250,144,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060725,-9999,-9999,0,-9999,-9999,239,144,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060726,-9999,-9999,0,-9999,-9999,183,133,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060727,-9999,-9999,0,-9999,-9999,178,128,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060728,-9999,-9999,0,-9999,-9999,178,128,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060729,-9999,-9999,0,-9999,-9999,178,139,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060730,-9999,-9999,0,-9999,-9999,200,139,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060731,-9999,-9999,0,-9999,-9999,178,139,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060801,-9999,-9999,0,0,0,194,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060802,-9999,-9999,0,0,0,183,128,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060803,-9999,-9999,0,0,0,200,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060804,-9999,-9999,0,0,0,194,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060805,-9999,-9999,0,0,0,206,139,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060806,-9999,-9999,0,0,0,194,139,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060807,-9999,-9999,0,0,0,194,139,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060808,-9999,-9999,0,0,0,189,139,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060809,-9999,-9999,0,0,0,183,150,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060810,-9999,-9999,0,0,0,194,133,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060811,-9999,-9999,0,0,0,172,133,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060812,-9999,-9999,0,0,0,194,128,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060813,-9999,-9999,0,0,0,178,128,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060814,-9999,-9999,0,0,0,189,139,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060815,-9999,-9999,0,0,0,161,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060816,-9999,-9999,0,0,0,172,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060817,-9999,-9999,0,0,0,189,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060818,-9999,-9999,0,0,0,178,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060819,-9999,-9999,0,0,0,150,111,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060820,-9999,-9999,0,0,0,161,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060821,-9999,-9999,0,0,0,167,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060822,-9999,-9999,0,0,0,178,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060823,-9999,-9999,0,0,0,183,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060824,-9999,-9999,0,0,0,161,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060825,-9999,-9999,0,0,0,183,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060826,-9999,-9999,0,0,0,167,128,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060827,-9999,-9999,0,0,0,167,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060828,-9999,-9999,0,0,0,161,111,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060829,-9999,-9999,0,0,0,156,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060830,-9999,-9999,0,0,0,217,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060831,-9999,-9999,0,0,0,194,128,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060901,-9999,-9999,0,-9999,-9999,178,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060902,-9999,-9999,0,-9999,-9999,161,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060903,-9999,-9999,0,-9999,-9999,156,111,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060904,-9999,-9999,0,-9999,-9999,161,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060905,-9999,-9999,0,-9999,-9999,178,111,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060906,-9999,-9999,0,-9999,-9999,161,106,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060907,-9999,-9999,0,-9999,-9999,172,111,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060908,-9999,-9999,0,-9999,-9999,150,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060909,-9999,-9999,0,-9999,-9999,156,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060910,-9999,-9999,0,-9999,-9999,172,111,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060911,-9999,-9999,0,-9999,-9999,256,106,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060912,-9999,-9999,0,-9999,-9999,267,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060913,-9999,-9999,0,-9999,-9999,167,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060914,-9999,-9999,0,-9999,-9999,156,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060915,-9999,-9999,0,-9999,-9999,167,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060916,-9999,-9999,0,-9999,-9999,211,106,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060917,-9999,-9999,0,-9999,-9999,272,128,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060918,-9999,-9999,0,-9999,-9999,228,128,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060919,-9999,-9999,0,-9999,-9999,189,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060920,-9999,-9999,0,-9999,-9999,244,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060921,-9999,-9999,0,-9999,-9999,211,128,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060922,-9999,-9999,0,-9999,-9999,256,94,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060923,-9999,-9999,0,-9999,-9999,200,111,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060924,-9999,-9999,0,-9999,-9999,211,111,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060925,-9999,-9999,0,-9999,-9999,300,100,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060926,-9999,-9999,0,-9999,-9999,167,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060927,-9999,-9999,0,-9999,-9999,167,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060928,-9999,-9999,0,-9999,-9999,139,106,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060929,-9999,-9999,0,-9999,-9999,139,106,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20060930,-9999,-9999,0,-9999,-9999,167,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061001,-9999,-9999,0,-9999,-9999,167,128,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061002,-9999,-9999,0,-9999,-9999,178,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061003,-9999,-9999,0,-9999,-9999,178,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061004,-9999,-9999,61,-9999,-9999,172,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061005,-9999,-9999,94,-9999,-9999,167,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061006,-9999,-9999,0,-9999,-9999,144,111,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061007,-9999,-9999,0,-9999,-9999,194,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061008,-9999,-9999,0,-9999,-9999,256,106,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061009,-9999,-9999,0,-9999,-9999,233,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061010,-9999,-9999,0,-9999,-9999,194,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061011,-9999,-9999,0,-9999,-9999,200,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061012,-9999,-9999,0,-9999,-9999,161,106,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061013,-9999,-9999,0,-9999,-9999,161,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061014,-9999,-9999,0,-9999,-9999,156,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061015,-9999,-9999,0,-9999,-9999,144,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061016,-9999,-9999,5,-9999,-9999,172,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061017,-9999,-9999,0,-9999,-9999,200,111,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061018,-9999,-9999,0,-9999,-9999,244,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061019,-9999,-9999,0,-9999,-9999,250,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061020,-9999,-9999,0,-9999,-9999,267,139,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061021,-9999,-9999,0,-9999,-9999,278,144,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061022,-9999,-9999,0,-9999,-9999,239,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061023,-9999,-9999,0,-9999,-9999,250,100,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061024,-9999,-9999,0,-9999,-9999,161,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061025,-9999,-9999,0,-9999,-9999,239,100,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061026,-9999,-9999,0,-9999,-9999,239,139,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061027,-9999,-9999,0,-9999,-9999,261,128,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061028,-9999,-9999,0,-9999,-9999,261,128,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061029,-9999,-9999,0,-9999,-9999,150,106,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061030,-9999,-9999,0,-9999,-9999,139,106,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061031,-9999,-9999,0,-9999,-9999,156,106,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061101,-9999,-9999,13,-9999,-9999,183,100,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061102,-9999,-9999,163,-9999,-9999,178,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061103,-9999,-9999,3,-9999,-9999,178,139,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061104,-9999,-9999,0,-9999,-9999,189,128,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061105,-9999,-9999,0,-9999,-9999,211,128,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061106,-9999,-9999,0,-9999,-9999,228,139,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061107,-9999,-9999,0,-9999,-9999,183,133,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061108,-9999,-9999,18,-9999,-9999,161,128,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061109,-9999,-9999,0,-9999,-9999,172,94,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061110,-9999,-9999,0,-9999,-9999,172,83,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061111,-9999,-9999,117,-9999,-9999,144,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061112,-9999,-9999,3,-9999,-9999,156,100,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061113,-9999,-9999,323,-9999,-9999,161,89,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061114,-9999,-9999,0,-9999,-9999,161,111,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061115,-9999,-9999,0,-9999,-9999,194,100,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061116,-9999,-9999,0,-9999,-9999,172,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061117,-9999,-9999,5,-9999,-9999,172,117,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061118,-9999,-9999,0,-9999,-9999,200,111,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061119,-9999,-9999,0,-9999,-9999,161,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061120,-9999,-9999,0,-9999,-9999,172,128,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061121,-9999,-9999,0,-9999,-9999,172,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061122,-9999,-9999,20,-9999,-9999,156,111,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061123,-9999,-9999,0,-9999,-9999,156,78,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061124,-9999,-9999,0,-9999,-9999,150,67,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061125,-9999,-9999,0,-9999,-9999,150,78,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061126,-9999,-9999,84,-9999,-9999,122,78,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061127,-9999,-9999,28,-9999,-9999,117,83,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061128,-9999,-9999,0,-9999,-9999,111,72,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061129,-9999,-9999,0,-9999,-9999,133,67,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061130,-9999,-9999,0,-9999,-9999,139,67,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061201,-9999,-9999,0,-9999,-9999,161,67,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061202,-9999,-9999,0,-9999,-9999,183,72,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061203,-9999,-9999,0,-9999,-9999,172,83,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061204,-9999,-9999,0,-9999,-9999,189,83,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061205,-9999,-9999,0,-9999,-9999,183,78,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061206,-9999,-9999,0,-9999,-9999,183,89,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061207,-9999,-9999,0,-9999,-9999,178,83,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061208,-9999,-9999,86,-9999,-9999,189,100,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061209,-9999,-9999,147,-9999,-9999,167,111,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061210,-9999,-9999,94,-9999,-9999,150,89,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061211,-9999,-9999,8,-9999,-9999,139,78,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061212,-9999,-9999,589,-9999,-9999,144,106,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061213,-9999,-9999,61,-9999,-9999,150,122,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061214,-9999,-9999,15,-9999,-9999,156,133,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061215,-9999,-9999,51,-9999,-9999,139,83,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061216,-9999,-9999,0,-9999,-9999,106,56,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061217,-9999,-9999,0,-9999,-9999,117,56,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061218,-9999,-9999,0,-9999,-9999,139,44,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061219,-9999,-9999,0,-9999,-9999,122,44,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061220,-9999,-9999,0,-9999,-9999,122,50,-9999,-9999,-9999
GHCND:USW00023272,SAN FRANCISCO DOWNTOWN CA US,53.3,37.76944,-122.43333,20061221,-9999,-9999,170,-9999,-9999,106,78,-9999,-9999,-9999
